date,datatype,station,value
2018-09-15,TMAX,GHCND:USR0000CHAY,74.0
2018-09-15,TMIN,GHCND:USR0000CHAY,35.0
2018-09-15,TMAX,GHCND:USR0000CHNM,74.0
2018-09-15,TMIN,GHCND:USR0000CHNM,58.0
2018-09-15,TMAX,GHCND:USR0000CSNL,84.0
2018-09-15,TMIN,GHCND:USR0000CSNL,51.0
2018-09-15,PRCP,GHCND:USS0019L39S,0.0
2018-09-15,TMAX,GHCND:USS0019L39S,66.0
2018-09-15,TMIN,GHCND:USS0019L39S,43.0
2018-09-16,PRCP,GHCND:US1CAAL0012,0.0
2018-09-16,PRCP,GHCND:US1CALA0046,0.0
2018-09-16,PRCP,GHCND:US1CASC0057,0.0
2018-09-16,PRCP,GHCND:US1CASD0053,0.0
2018-09-16,PRCP,GHCND:US1CASK0020,0.0
2018-09-16,PRCP,GHCND:USC00041697,0.0
2018-09-16,TMAX,GHCND:USC00041697,78.0
2018-09-16,TMIN,GHCND:USC00041697,47.0
2018-09-16,TMAX,GHCND:USR0000CBAR,69.0
2018-09-16,TMIN,GHCND:USR0000CBAR,50.0
2018-09-16,TMAX,GHCND:USR0000CCRE,72.0
2018-09-16,TMIN,GHCND:USR0000CCRE,36.0
2018-09-16,TMAX,GHCND:USR0000CDGR,71.0
2018-09-16,TMIN,GHCND:USR0000CDGR,37.0
2018-09-16,TMAX,GHCND:USR0000CHAY,77.0
2018-09-16,TMIN,GHCND:USR0000CHAY,31.0
2018-09-16,TMAX,GHCND:USR0000CHNM,73.0
2018-09-16,TMIN,GHCND:USR0000CHNM,56.0
2018-09-16,TMAX,GHCND:USR0000CSNL,84.0
2018-09-16,TMIN,GHCND:USR0000CSNL,46.0
2018-09-16,PRCP,GHCND:USS0019L39S,0.0
2018-09-16,TMAX,GHCND:USS0019L39S,73.0
2018-09-16,TMIN,GHCND:USS0019L39S,40.0
2018-09-17,PRCP,GHCND:US1CAAL0012,0.0
2018-09-17,PRCP,GHCND:US1CALA0046,0.0
2018-09-17,PRCP,GHCND:US1CASC0057,0.0
2018-09-17,PRCP,GHCND:US1CASD0053,0.0
2018-09-17,PRCP,GHCND:US1CASK0020,0.0
2018-09-17,PRCP,GHCND:USC00041697,0.0
2018-09-17,TMAX,GHCND:USC00041697,78.0
2018-09-17,TMIN,GHCND:USC00041697,47.0
2018-09-17,TMAX,GHCND:USR0000CBAR,67.0
2018-09-17,TMIN,GHCND:USR0000CBAR,48.0
2018-09-17,TMAX,GHCND:USR0000CCRE,72.0
2018-09-17,TMIN,GHCND:USR0000CCRE,32.0
2018-09-17,TMAX,GHCND:USR0000CDGR,75.0
2018-09-17,TMIN,GHCND:USR0000CDGR,38.0
2018-09-17,TMAX,GHCND:USR0000CHAY,84.0
2018-09-17,TMIN,GHCND:USR0000CHAY,35.0
2018-09-17,TMAX,GHCND:USR0000CHNM,72.0
2018-09-17,TMIN,GHCND:USR0000CHNM,58.0
2018-09-17,TMAX,GHCND:USR0000CSNL,88.0
2018-09-17,TMIN,GHCND:USR0000CSNL,49.0
2018-09-17,PRCP,GHCND:USS0019L39S,0.0
2018-09-17,TMAX,GHCND:USS0019L39S,74.0
2018-09-17,TMIN,GHCND:USS0019L39S,39.0
2018-09-18,PRCP,GHCND:US1CAAL0012,0.0
2018-09-18,PRCP,GHCND:US1CALA0046,0.0
2018-09-18,PRCP,GHCND:US1CASC0057,0.0
2018-09-18,PRCP,GHCND:US1CASD0053,0.0
2018-09-18,PRCP,GHCND:US1CASK0020,0.0
2018-09-18,PRCP,GHCND:USC00041697,0.0
2018-09-18,TMAX,GHCND:USC00041697,78.0
2018-09-18,TMIN,GHCND:USC00041697,47.0
2018-09-18,TMAX,GHCND:USR0000CBAR,73.0
2018-09-18,TMIN,GHCND:USR0000CBAR,48.0
2018-09-18,TMAX,GHCND:USR0000CCRE,73.0
2018-09-18,TMIN,GHCND:USR0000CCRE,33.0
2018-09-18,TMAX,GHCND:USR0000CDGR,73.0
2018-09-18,TMIN,GHCND:USR0000CDGR,42.0
2018-09-18,TMAX,GHCND:USR0000CHAY,83.0
2018-09-18,TMIN,GHCND:USR0000CHAY,38.0
2018-09-18,TMAX,GHCND:USR0000CHNM,74.0
2018-09-18,TMIN,GHCND:USR0000CHNM,54.0
2018-09-18,TMAX,GHCND:USR0000CSNL,85.0
2018-09-18,TMIN,GHCND:USR0000CSNL,49.0
2018-09-18,PRCP,GHCND:USS0019L39S,0.0
2018-09-18,TMAX,GHCND:USS0019L39S,75.0
2018-09-18,TMIN,GHCND:USS0019L39S,41.0
2018-09-19,PRCP,GHCND:US1CAAL0012,0.0
2018-09-19,PRCP,GHCND:US1CALA0046,0.0
2018-09-19,PRCP,GHCND:US1CASC0057,0.0
2018-09-19,PRCP,GHCND:US1CASD0053,0.0
2018-09-19,PRCP,GHCND:US1CASK0020,0.0
2018-09-19,PRCP,GHCND:USC00041697,0.0
2018-09-19,TMAX,GHCND:USC00041697,80.0
2018-09-19,TMIN,GHCND:USC00041697,47.0
2018-09-19,TMAX,GHCND:USR0000CBAR,81.0
2018-09-19,TMIN,GHCND:USR0000CBAR,48.0
2018-09-19,TMAX,GHCND:USR0000CCRE,74.0
2018-09-19,TMIN,GHCND:USR0000CCRE,30.0
2018-09-19,TMAX,GHCND:USR0000CDGR,68.0
2018-09-19,TMIN,GHCND:USR0000CDGR,41.0
2018-09-19,TMAX,GHCND:USR0000CHAY,80.0
2018-09-19,TMIN,GHCND:USR0000CHAY,34.0
2018-09-19,TMAX,GHCND:USR0000CHNM,75.0
2018-09-19,TMIN,GHCND:USR0000CHNM,48.0
2018-09-19,TMAX,GHCND:USR0000CSNL,87.0
2018-09-19,TMIN,GHCND:USR0000CSNL,50.0
2018-09-19,PRCP,GHCND:USS0019L39S,0.0
2018-09-19,TMAX,GHCND:USS0019L39S,73.0
2018-09-19,TMIN,GHCND:USS0019L39S,40.0
2018-09-20,PRCP,GHCND:US1CAAL0012,0.0
2018-09-20,PRCP,GHCND:US1CALA0046,0.0
2018-09-20,PRCP,GHCND:US1CASC0057,0.0
2018-09-20,PRCP,GHCND:US1CASD0053,0.0
2018-09-20,PRCP,GHCND:US1CASK0020,0.0
2018-09-20,PRCP,GHCND:USC00041697,0.0
2018-09-20,TMAX,GHCND:USC00041697,79.0
2018-09-20,TMIN,GHCND:USC00041697,48.0
2018-09-20,TMAX,GHCND:USR0000CBAR,90.0
2018-09-20,TMIN,GHCND:USR0000CBAR,62.0
2018-09-20,TMAX,GHCND:USR0000CCRE,78.0
2018-09-20,TMIN,GHCND:USR0000CCRE,25.0
2018-09-20,TMAX,GHCND:USR0000CDGR,75.0
2018-09-20,TMIN,GHCND:USR0000CDGR,38.0
2018-09-20,TMAX,GHCND:USR0000CHAY,89.0
2018-09-20,TMIN,GHCND:USR0000CHAY,33.0
2018-09-20,TMAX,GHCND:USR0000CHNM,74.0
2018-09-20,TMIN,GHCND:USR0000CHNM,52.0
2018-09-20,TMAX,GHCND:USR0000CSNL,91.0
2018-09-20,TMIN,GHCND:USR0000CSNL,51.0
2018-09-20,PRCP,GHCND:USS0019L39S,0.0
2018-09-20,TMAX,GHCND:USS0019L39S,70.0
2018-09-20,TMIN,GHCND:USS0019L39S,36.0
2018-09-21,PRCP,GHCND:US1CAAL0012,0.0
2018-09-21,PRCP,GHCND:US1CALA0046,0.0
2018-09-21,PRCP,GHCND:US1CASC0057,0.0
2018-09-21,PRCP,GHCND:US1CASD0053,0.0
2018-09-21,PRCP,GHCND:US1CASK0020,0.0
2018-09-21,PRCP,GHCND:USC00041697,0.0
2018-09-21,TMAX,GHCND:USC00041697,84.0
2018-09-21,TMIN,GHCND:USC00041697,51.0
2018-09-21,TMAX,GHCND:USR0000CBAR,84.0
2018-09-21,TMIN,GHCND:USR0000CBAR,49.0
2018-09-21,TMAX,GHCND:USR0000CCRE,77.0
2018-09-21,TMIN,GHCND:USR0000CCRE,28.0
2018-09-21,TMAX,GHCND:USR0000CDGR,79.0
2018-09-21,TMIN,GHCND:USR0000CDGR,44.0
2018-09-21,TMAX,GHCND:USR0000CHAY,91.0
2018-09-21,TMIN,GHCND:USR0000CHAY,34.0
2018-09-21,TMAX,GHCND:USR0000CHNM,75.0
2018-09-21,TMIN,GHCND:USR0000CHNM,54.0
2018-09-21,TMAX,GHCND:USR0000CSNL,97.0
2018-09-21,TMIN,GHCND:USR0000CSNL,50.0
2018-09-21,PRCP,GHCND:USS0019L39S,0.0
2018-09-21,TMAX,GHCND:USS0019L39S,80.0
2018-09-21,TMIN,GHCND:USS0019L39S,39.0
2018-09-22,PRCP,GHCND:US1CAAL0012,0.0
2018-09-22,PRCP,GHCND:US1CALA0046,0.0
2018-09-22,PRCP,GHCND:US1CASC0057,0.0
2018-09-22,PRCP,GHCND:US1CASD0053,0.0
2018-09-22,PRCP,GHCND:US1CASK0020,0.0
2018-09-22,PRCP,GHCND:USC00041697,0.0
2018-09-22,TMAX,GHCND:USC00041697,85.0
2018-09-22,TMIN,GHCND:USC00041697,54.0
2018-09-22,TMAX,GHCND:USR0000CBAR,79.0
2018-09-22,TMIN,GHCND:USR0000CBAR,47.0
2018-09-22,TMAX,GHCND:USR0000CCRE,73.0
2018-09-22,TMIN,GHCND:USR0000CCRE,32.0
2018-09-22,TMAX,GHCND:USR0000CDGR,76.0
2018-09-22,TMIN,GHCND:USR0000CDGR,48.0
2018-09-22,TMAX,GHCND:USR0000CHAY,86.0
2018-09-22,TMIN,GHCND:USR0000CHAY,38.0
2018-09-22,TMAX,GHCND:USR0000CHNM,75.0
2018-09-22,TMIN,GHCND:USR0000CHNM,62.0
2018-09-22,TMAX,GHCND:USR0000CSNL,95.0
2018-09-22,TMIN,GHCND:USR0000CSNL,54.0
2018-09-22,PRCP,GHCND:USS0019L39S,0.0
2018-09-22,TMAX,GHCND:USS0019L39S,76.0
2018-09-22,TMIN,GHCND:USS0019L39S,46.0
2018-09-23,PRCP,GHCND:US1CAAL0012,0.0
2018-09-23,PRCP,GHCND:US1CALA0046,0.0
2018-09-23,PRCP,GHCND:US1CASC0057,0.0
2018-09-23,PRCP,GHCND:US1CASD0053,0.0
2018-09-23,PRCP,GHCND:US1CASK0020,0.0
2018-09-23,PRCP,GHCND:USC00041697,0.0
2018-09-23,TMAX,GHCND:USC00041697,84.0
2018-09-23,TMIN,GHCND:USC00041697,54.0
2018-09-23,TMAX,GHCND:USR0000CBAR,77.0
2018-09-23,TMIN,GHCND:USR0000CBAR,53.0
2018-09-23,TMAX,GHCND:USR0000CCRE,71.0
2018-09-23,TMIN,GHCND:USR0000CCRE,34.0
2018-09-23,TMAX,GHCND:USR0000CDGR,68.0
2018-09-23,TMIN,GHCND:USR0000CDGR,45.0
2018-09-23,TMAX,GHCND:USR0000CHAY,82.0
2018-09-23,TMIN,GHCND:USR0000CHAY,37.0
2018-09-23,TMAX,GHCND:USR0000CHNM,77.0
2018-09-23,TMIN,GHCND:USR0000CHNM,60.0
2018-09-23,TMAX,GHCND:USR0000CSNL,96.0
2018-09-23,TMIN,GHCND:USR0000CSNL,54.0
2018-09-23,PRCP,GHCND:USS0019L39S,0.0
2018-09-23,TMAX,GHCND:USS0019L39S,73.0
2018-09-23,TMIN,GHCND:USS0019L39S,45.0
2018-09-24,PRCP,GHCND:US1CAAL0012,0.0
2018-09-24,PRCP,GHCND:US1CALA0046,0.0
2018-09-24,PRCP,GHCND:US1CASC0057,0.0
2018-09-24,PRCP,GHCND:US1CASD0053,0.0
2018-09-24,PRCP,GHCND:US1CASK0020,0.0
2018-09-24,PRCP,GHCND:USC00041697,0.0
2018-09-24,TMAX,GHCND:USC00041697,82.0
2018-09-24,TMIN,GHCND:USC00041697,52.0
2018-09-24,TMAX,GHCND:USR0000CBAR,85.0
2018-09-24,TMIN,GHCND:USR0000CBAR,52.0
2018-09-24,TMAX,GHCND:USR0000CCRE,76.0
2018-09-24,TMIN,GHCND:USR0000CCRE,28.0
2018-09-24,TMAX,GHCND:USR0000CDGR,72.0
2018-09-24,TMIN,GHCND:USR0000CDGR,37.0
2018-09-24,TMAX,GHCND:USR0000CHAY,90.0
2018-09-24,TMIN,GHCND:USR0000CHAY,34.0
2018-09-24,TMAX,GHCND:USR0000CHNM,74.0
2018-09-24,TMIN,GHCND:USR0000CHNM,49.0
2018-09-24,TMAX,GHCND:USR0000CSNL,92.0
2018-09-24,TMIN,GHCND:USR0000CSNL,52.0
2018-09-24,PRCP,GHCND:USS0019L39S,0.0
2018-09-24,TMAX,GHCND:USS0019L39S,70.0
2018-09-24,TMIN,GHCND:USS0019L39S,38.0
2018-09-25,PRCP,GHCND:US1CAAL0012,0.0
2018-09-25,PRCP,GHCND:US1CALA0046,0.0
2018-09-25,PRCP,GHCND:US1CASC0057,0.0
2018-09-25,PRCP,GHCND:US1CASD0053,0.0
2018-09-25,PRCP,GHCND:US1CASK0020,0.0
2018-09-25,PRCP,GHCND:USC00041697,0.0
2018-09-25,TMAX,GHCND:USC00041697,83.0
2018-09-25,TMIN,GHCND:USC00041697,52.0
2018-09-25,TMAX,GHCND:USR0000CBAR,80.0
2018-09-25,TMIN,GHCND:USR0000CBAR,47.0
2018-09-25,TMAX,GHCND:USR0000CCRE,78.0
2018-09-25,TMIN,GHCND:USR0000CCRE,27.0
2018-09-25,TMAX,GHCND:USR0000CDGR,77.0
2018-09-25,TMIN,GHCND:USR0000CDGR,41.0
2018-09-25,TMAX,GHCND:USR0000CHAY,96.0
2018-09-25,TMIN,GHCND:USR0000CHAY,32.0
2018-09-25,TMAX,GHCND:USR0000CHNM,78.0
2018-09-25,TMIN,GHCND:USR0000CHNM,52.0
2018-09-25,TMAX,GHCND:USR0000CSNL,94.0
2018-09-25,TMIN,GHCND:USR0000CSNL,52.0
2018-09-25,PRCP,GHCND:USS0019L39S,0.0
2018-09-25,TMAX,GHCND:USS0019L39S,71.0
2018-09-25,TMIN,GHCND:USS0019L39S,37.0
2018-09-26,PRCP,GHCND:US1CAAL0012,0.0
2018-09-26,PRCP,GHCND:US1CALA0046,0.0
2018-09-26,PRCP,GHCND:US1CASC0057,0.0
2018-09-26,PRCP,GHCND:US1CASD0053,0.0
2018-09-26,PRCP,GHCND:US1CASK0020,0.0
2018-09-26,PRCP,GHCND:USC00041697,0.0
2018-09-26,TMAX,GHCND:USC00041697,86.0
2018-09-26,TMIN,GHCND:USC00041697,56.0
2018-09-26,TMAX,GHCND:USR0000CBAR,93.0
2018-09-26,TMIN,GHCND:USR0000CBAR,46.0
2018-09-26,TMAX,GHCND:USR0000CCRE,81.0
2018-09-26,TMIN,GHCND:USR0000CCRE,28.0
2018-09-26,TMAX,GHCND:USR0000CDGR,83.0
2018-09-26,TMIN,GHCND:USR0000CDGR,47.0
2018-09-26,TMAX,GHCND:USR0000CHAY,98.0
2018-09-26,TMIN,GHCND:USR0000CHAY,34.0
2018-09-26,TMAX,GHCND:USR0000CHNM,81.0
2018-09-26,TMIN,GHCND:USR0000CHNM,52.0
2018-09-26,TMAX,GHCND:USR0000CSNL,96.0
2018-09-26,TMIN,GHCND:USR0000CSNL,54.0
2018-09-26,PRCP,GHCND:USS0019L39S,0.0
2018-09-26,TMAX,GHCND:USS0019L39S,78.0
2018-09-26,TMIN,GHCND:USS0019L39S,38.0
2018-09-27,PRCP,GHCND:US1CAAL0012,0.0
2018-09-27,PRCP,GHCND:US1CALA0046,0.0
2018-09-27,PRCP,GHCND:US1CASC0057,0.0
2018-09-27,PRCP,GHCND:US1CASD0053,0.0
2018-09-27,PRCP,GHCND:US1CASK0020,0.0
2018-09-27,PRCP,GHCND:USC00041697,0.0
2018-09-27,TMAX,GHCND:USC00041697,90.0
2018-09-27,TMIN,GHCND:USC00041697,56.0
2018-09-27,TMAX,GHCND:USR0000CBAR,76.0
2018-09-27,TMIN,GHCND:USR0000CBAR,47.0
2018-09-27,TMAX,GHCND:USR0000CCRE,83.0
2018-09-27,TMIN,GHCND:USR0000CCRE,28.0
2018-09-27,TMAX,GHCND:USR0000CDGR,88.0
2018-09-27,TMIN,GHCND:USR0000CDGR,48.0
2018-09-27,TMAX,GHCND:USR0000CHAY,97.0
2018-09-27,TMIN,GHCND:USR0000CHAY,37.0
2018-09-27,TMAX,GHCND:USR0000CHNM,81.0
2018-09-27,TMIN,GHCND:USR0000CHNM,50.0
2018-09-27,TMAX,GHCND:USR0000CSNL,97.0
2018-09-27,TMIN,GHCND:USR0000CSNL,55.0
2018-09-27,PRCP,GHCND:USS0019L39S,0.0
2018-09-27,TMAX,GHCND:USS0019L39S,83.0
2018-09-27,TMIN,GHCND:USS0019L39S,43.0
2018-09-28,PRCP,GHCND:US1CAAL0012,0.0
2018-09-28,PRCP,GHCND:US1CALA0046,0.0
2018-09-28,PRCP,GHCND:US1CASC0057,0.0
2018-09-28,PRCP,GHCND:US1CASD0053,0.0
2018-09-28,PRCP,GHCND:US1CASK0020,0.0
2018-09-28,PRCP,GHCND:USC00041697,0.0
2018-09-28,TMAX,GHCND:USC00041697,91.0
2018-09-28,TMIN,GHCND:USC00041697,57.0
2018-09-28,TMAX,GHCND:USR0000CBAR,68.0
2018-09-28,TMIN,GHCND:USR0000CBAR,51.0
2018-09-28,TMAX,GHCND:USR0000CCRE,77.0
2018-09-28,TMIN,GHCND:USR0000CCRE,31.0
2018-09-28,TMAX,GHCND:USR0000CDGR,81.0
2018-09-28,TMIN,GHCND:USR0000CDGR,51.0
2018-09-28,TMAX,GHCND:USR0000CHAY,94.0
2018-09-28,TMIN,GHCND:USR0000CHAY,39.0
2018-09-28,TMAX,GHCND:USR0000CHNM,76.0
2018-09-28,TMIN,GHCND:USR0000CHNM,61.0
2018-09-28,TMAX,GHCND:USR0000CSNL,91.0
2018-09-28,TMIN,GHCND:USR0000CSNL,56.0
2018-09-28,PRCP,GHCND:USS0019L39S,0.0
2018-09-28,TMAX,GHCND:USS0019L39S,80.0
2018-09-28,TMIN,GHCND:USS0019L39S,45.0
2018-09-29,PRCP,GHCND:US1CAAL0012,0.0
2018-09-29,PRCP,GHCND:US1CALA0046,0.0
2018-09-29,PRCP,GHCND:US1CASC0057,0.0
2018-09-29,PRCP,GHCND:US1CASD0053,0.0
2018-09-29,PRCP,GHCND:US1CASK0020,0.0
2018-09-29,PRCP,GHCND:USC00041697,0.0
2018-09-29,TMAX,GHCND:USC00041697,86.0
2018-09-29,TMIN,GHCND:USC00041697,53.0
2018-09-29,TMAX,GHCND:USR0000CBAR,61.0
2018-09-29,TMIN,GHCND:USR0000CBAR,56.0
2018-09-29,TMAX,GHCND:USR0000CCRE,67.0
2018-09-29,TMIN,GHCND:USR0000CCRE,44.0
2018-09-29,TMAX,GHCND:USR0000CDGR,71.0
2018-09-29,TMIN,GHCND:USR0000CDGR,47.0
2018-09-29,TMAX,GHCND:USR0000CHAY,68.0
2018-09-29,TMIN,GHCND:USR0000CHAY,43.0
2018-09-29,TMAX,GHCND:USR0000CHNM,70.0
2018-09-29,TMIN,GHCND:USR0000CHNM,52.0
2018-09-29,TMAX,GHCND:USR0000CSNL,81.0
2018-09-29,TMIN,GHCND:USR0000CSNL,51.0
2018-09-29,PRCP,GHCND:USS0019L39S,0.0
2018-09-29,TMAX,GHCND:USS0019L39S,65.0
2018-09-29,TMIN,GHCND:USS0019L39S,48.0
2018-09-30,PRCP,GHCND:US1CAAL0012,0.0
2018-09-30,PRCP,GHCND:US1CALA0046,0.0
2018-09-30,PRCP,GHCND:US1CASC0057,0.0
2018-09-30,PRCP,GHCND:US1CASD0053,0.0
2018-09-30,PRCP,GHCND:US1CASK0020,0.03
2018-09-30,PRCP,GHCND:USC00041697,0.0
2018-09-30,TMAX,GHCND:USC00041697,72.0
2018-09-30,TMIN,GHCND:USC00041697,45.0
2018-09-30,TMAX,GHCND:USR0000CBAR,75.0
2018-09-30,TMIN,GHCND:USR0000CBAR,57.0
2018-09-30,TMAX,GHCND:USR0000CCRE,67.0
2018-09-30,TMIN,GHCND:USR0000CCRE,48.0
2018-09-30,TMAX,GHCND:USR0000CDGR,66.0
2018-09-30,TMIN,GHCND:USR0000CDGR,43.0
2018-09-30,TMAX,GHCND:USR0000CHAY,71.0
2018-09-30,TMIN,GHCND:USR0000CHAY,47.0
2018-09-30,TMAX,GHCND:USR0000CHNM,70.0
2018-09-30,TMIN,GHCND:USR0000CHNM,52.0
2018-09-30,TMAX,GHCND:USR0000CSNL,80.0
2018-09-30,TMIN,GHCND:USR0000CSNL,54.0
2018-09-30,PRCP,GHCND:USS0019L39S,0.0
2018-09-30,TMAX,GHCND:USS0019L39S,68.0
2018-09-30,TMIN,GHCND:USS0019L39S,49.0
2018-10-01,PRCP,GHCND:US1CAAL0012,0.0
2018-10-01,PRCP,GHCND:US1CALA0046,0.0
2018-10-01,PRCP,GHCND:US1CASC0057,0.0
2018-10-01,PRCP,GHCND:US1CASD0053,0.0
2018-10-01,PRCP,GHCND:US1CASK0020,0.01
2018-10-01,PRCP,GHCND:USC00041697,0.0
2018-10-01,TMAX,GHCND:USC00041697,73.0
2018-10-01,TMIN,GHCND:USC00041697,45.0
2018-10-01,TMAX,GHCND:USR0000CBAR,74.0
2018-10-01,TMIN,GHCND:USR0000CBAR,55.0
2018-10-01,TMAX,GHCND:USR0000CCRE,67.0
2018-10-01,TMIN,GHCND:USR0000CCRE,38.0
2018-10-01,TMAX,GHCND:USR0000CDGR,61.0
2018-10-01,TMIN,GHCND:USR0000CDGR,42.0
2018-10-01,TMAX,GHCND:USR0000CHAY,64.0
2018-10-01,TMIN,GHCND:USR0000CHAY,49.0
2018-10-01,TMAX,GHCND:USR0000CHNM,70.0
2018-10-01,TMIN,GHCND:USR0000CHNM,53.0
2018-10-01,TMAX,GHCND:USR0000CSNL,87.0
2018-10-01,TMIN,GHCND:USR0000CSNL,54.0
2018-10-01,PRCP,GHCND:USS0019L39S,0.1
2018-10-01,TMAX,GHCND:USS0019L39S,72.0
2018-10-01,TMIN,GHCND:USS0019L39S,49.0
2018-10-02,PRCP,GHCND:US1CAAL0012,0.08
2018-10-02,PRCP,GHCND:US1CALA0046,0.0
2018-10-02,PRCP,GHCND:US1CASC0057,0.0
2018-10-02,PRCP,GHCND:US1CASD0053,0.0
2018-10-02,PRCP,GHCND:US1CASK0020,0.08
2018-10-02,PRCP,GHCND:USC00041697,0.06
2018-10-02,TMAX,GHCND:USC00041697,76.0
2018-10-02,TMIN,GHCND:USC00041697,52.0
2018-10-02,TMAX,GHCND:USR0000CBAR,75.0
2018-10-02,TMIN,GHCND:USR0000CBAR,58.0
2018-10-02,TMAX,GHCND:USR0000CCRE,58.0
2018-10-02,TMIN,GHCND:USR0000CCRE,43.0
2018-10-02,TMAX,GHCND:USR0000CDGR,65.0
2018-10-02,TMIN,GHCND:USR0000CDGR,48.0
2018-10-02,TMAX,GHCND:USR0000CHAY,71.0
2018-10-02,TMIN,GHCND:USR0000CHAY,52.0
2018-10-02,TMAX,GHCND:USR0000CHNM,63.0
2018-10-02,TMIN,GHCND:USR0000CHNM,51.0
2018-10-02,TMAX,GHCND:USR0000CSNL,85.0
2018-10-02,TMIN,GHCND:USR0000CSNL,61.0
2018-10-02,PRCP,GHCND:USS0019L39S,0.0
2018-10-02,TMAX,GHCND:USS0019L39S,69.0
2018-10-02,TMIN,GHCND:USS0019L39S,50.0
2018-10-03,PRCP,GHCND:US1CAAL0012,0.0
2018-10-03,PRCP,GHCND:US1CALA0046,0.0
2018-10-03,PRCP,GHCND:US1CAMP0008,0.07
2018-10-03,PRCP,GHCND:US1CASC0057,0.0
2018-10-03,PRCP,GHCND:US1CASD0053,0.0
2018-10-03,PRCP,GHCND:US1CASK0020,0.09
2018-10-03,PRCP,GHCND:USC00041697,0.1
2018-10-03,TMAX,GHCND:USC00041697,74.0
2018-10-03,TMIN,GHCND:USC00041697,52.0
2018-10-03,TMAX,GHCND:USR0000CBAR,73.0
2018-10-03,TMIN,GHCND:USR0000CBAR,58.0
2018-10-03,TMAX,GHCND:USR0000CCRE,54.0
2018-10-03,TMIN,GHCND:USR0000CCRE,36.0
2018-10-03,TMAX,GHCND:USR0000CDGR,69.0
2018-10-03,TMIN,GHCND:USR0000CDGR,45.0
2018-10-03,TMAX,GHCND:USR0000CHAY,63.0
2018-10-03,TMIN,GHCND:USR0000CHAY,57.0
2018-10-03,TMAX,GHCND:USR0000CHNM,59.0
2018-10-03,TMIN,GHCND:USR0000CHNM,46.0
2018-10-03,TMAX,GHCND:USR0000CSNL,80.0
2018-10-03,TMIN,GHCND:USR0000CSNL,62.0
2018-10-03,PRCP,GHCND:USS0019L39S,0.1
2018-10-03,TMAX,GHCND:USS0019L39S,60.0
2018-10-03,TMIN,GHCND:USS0019L39S,45.0
2018-10-04,PRCP,GHCND:US1CAAL0012,0.25
2018-10-04,PRCP,GHCND:US1CALA0046,0.0
2018-10-04,PRCP,GHCND:US1CAMP0008,0.15
2018-10-04,PRCP,GHCND:US1CASC0057,0.01
2018-10-04,PRCP,GHCND:US1CASD0053,0.05
2018-10-04,PRCP,GHCND:US1CASK0020,0.55
2018-10-04,PRCP,GHCND:USC00041697,0.24
2018-10-04,TMAX,GHCND:USC00041697,65.0
2018-10-04,TMIN,GHCND:USC00041697,49.0
2018-10-04,TMAX,GHCND:USR0000CBAR,63.0
2018-10-04,TMIN,GHCND:USR0000CBAR,51.0
2018-10-04,TMAX,GHCND:USR0000CCRE,56.0
2018-10-04,TMIN,GHCND:USR0000CCRE,30.0
2018-10-04,TMAX,GHCND:USR0000CDGR,50.0
2018-10-04,TMIN,GHCND:USR0000CDGR,39.0
2018-10-04,TMAX,GHCND:USR0000CHAY,69.0
2018-10-04,TMIN,GHCND:USR0000CHAY,38.0
2018-10-04,TMAX,GHCND:USR0000CHNM,58.0
2018-10-04,TMIN,GHCND:USR0000CHNM,40.0
2018-10-04,TMAX,GHCND:USR0000CSNL,81.0
2018-10-04,TMIN,GHCND:USR0000CSNL,60.0
2018-10-04,PRCP,GHCND:USS0019L39S,0.1
2018-10-04,TMAX,GHCND:USS0019L39S,56.0
2018-10-04,TMIN,GHCND:USS0019L39S,40.0
2018-10-05,PRCP,GHCND:US1CAAL0012,0.0
2018-10-05,PRCP,GHCND:US1CALA0046,0.0
2018-10-05,PRCP,GHCND:US1CAMP0008,0.0
2018-10-05,PRCP,GHCND:US1CASC0057,0.0
2018-10-05,PRCP,GHCND:US1CASD0053,0.0
2018-10-05,PRCP,GHCND:US1CASK0020,0.01
2018-10-05,PRCP,GHCND:USC00041697,0.02
2018-10-05,TMAX,GHCND:USC00041697,58.0
2018-10-05,TMIN,GHCND:USC00041697,42.0
2018-10-05,TMAX,GHCND:USR0000CBAR,72.0
2018-10-05,TMIN,GHCND:USR0000CBAR,48.0
2018-10-05,TMAX,GHCND:USR0000CCRE,63.0
2018-10-05,TMIN,GHCND:USR0000CCRE,27.0
2018-10-05,TMAX,GHCND:USR0000CDGR,52.0
2018-10-05,TMIN,GHCND:USR0000CDGR,33.0
2018-10-05,TMAX,GHCND:USR0000CHAY,67.0
2018-10-05,TMIN,GHCND:USR0000CHAY,35.0
2018-10-05,TMAX,GHCND:USR0000CHNM,64.0
2018-10-05,TMIN,GHCND:USR0000CHNM,43.0
2018-10-05,TMAX,GHCND:USR0000CSNL,80.0
2018-10-05,TMIN,GHCND:USR0000CSNL,51.0
2018-10-05,PRCP,GHCND:USS0019L39S,0.0
2018-10-05,TMAX,GHCND:USS0019L39S,63.0
2018-10-05,TMIN,GHCND:USS0019L39S,32.0
2018-10-06,PRCP,GHCND:US1CAAL0012,0.0
2018-10-06,PRCP,GHCND:US1CALA0046,0.0
2018-10-06,PRCP,GHCND:US1CAMP0008,0.0
2018-10-06,PRCP,GHCND:US1CASC0057,0.0
2018-10-06,PRCP,GHCND:US1CASD0053,0.0
